Invoice ID,Date,Category,Product,Unit Price (Naira),Quantity,Sales (Naira),Payment,COGS (Naira),Gross Income(Naira),
INV4732,2/24/2025,Pharmaceuticals,Antibiotics,2000,5,10000,Card,2400,12000,
INV4759,2/24/2025,Electronics,Power Bank,12000,10,120000,Card,14400,144000,
INV4769,2/24/2025,Household,Broom,500,2,1000,Card,600,1200,
INV4897,2/24/2025,Food items,Beans,60000,8,480000,Transfer,72000,576000,
INV0424,2/25/2025,Snacks,Biscuits,5200,7,36400,Transfer,6240,43680,
INV0425,2/25/2025,Household,Soap,1700,8,13600,Card,2040,16320,
INV0426,2/25/2025,Food items,Rice,48000,3,144000,Card,57600,172800,
INV0427,2/25/2025,Household,Toothpaste,800,9,7200,Cash,960,8640,
INV0428,2/25/2025,Household,Shampoo,1200,7,8400,Transfer,1440,10080,
INV3254,2/25/2025,Food items,Tea,600,4,2400,Card,720,2880,
INV3346,2/25/2025,Food items,Tea,600,2,1200,Card,720,1440,
INV3908,2/25/2025,Food items,Eggs,3300,6,19800,Cash,3960,23760,
INV3954,2/25/2025,Electronics,Power Bank,12000,6,72000,Transfer,14400,86400,
INV3968,2/25/2025,Electronics,Power Bank,12000,5,60000,Card,14400,72000,
INV3978,2/25/2025,Clothing,T-shirt,8000,5,40000,Cash,9600,48000,
INV4109,2/25/2025,Sport,Jersey,13000,1,13000,Transfer,15600,15600,
INV4113,2/25/2025,Pharmaceuticals,Paracetamol,1000,8,8000,Cash,1200,9600,
INV4250,2/25/2025,Food items,Beans,60000,1,60000,Cash,72000,72000,
INV4423,2/25/2025,Pharmaceuticals,Pain Relief Balm,2500,3,7500,Cash,3000,9000,
INV4452,2/25/2025,Sport,Football,2800,1,2800,Transfer,3360,3360,
INV4473,2/25/2025,Sport,Jersey,13000,5,65000,Card,15600,78000,
INV4486,2/25/2025,Clothing,Wristwatch,12000,4,48000,Card,14400,57600,
INV4518,2/25/2025,Household,Detergent,6900,5,34500,Card,8280,41400,
INV4779,2/25/2025,Pharmaceuticals,Paracetamol,1000,4,4000,Transfer,1200,4800,
INV4801,2/25/2025,Electronics,LED Bulb,500,10,5000,Transfer,600,6000,
INV4825,2/25/2025,Electronics,Phone Charger,2000,1,2000,Transfer,2400,2400,
INV4862,2/25/2025,Food items,Rice,48000,3,144000,Card,57600,172800,
INV4900,2/25/2025,Food items,Yam Flour,62000,4,248000,Card,74400,297600,
INV0429,2/26/2025,Household,Shampoo,1200,1,1200,Transfer,1440,1440,
INV0430,2/26/2025,Beverages,Coke,2880,9,25920,Transfer,3456,31104,
INV0431,2/26/2025,Beverages,Pepsi,2880,8,23040,Transfer,3456,27648,
INV0432,2/26/2025,Food items,Spaghetti,6000,4,24000,Cash,7200,28800,
INV0433,2/26/2025,Food items,Rice,48000,4,192000,Transfer,57600,230400,
INV0434,2/26/2025,Beverages,Pepsi,2880,6,17280,Cash,3456,20736,
INV0435,2/26/2025,Beverages,Pepsi,2880,6,17280,Transfer,3456,20736,
INV0436,2/26/2025,Food items,Bread,500,4,2000,Card,600,2400,
INV2876,2/26/2025,Food items,Tea,600,8,4800,Transfer,720,5760,
INV3036,2/26/2025,Food items,Rice,48000,10,480000,Transfer,57600,576000,
INV3636,2/26/2025,Food items,Bread,500,7,3500,Transfer,600,4200,
INV3677,2/26/2025,Food items,Sugar,3600,1,3600,Transfer,4320,4320,
INV3787,2/26/2025,Food items,Sugar,3600,5,18000,Card,4320,21600,
INV4176,2/26/2025,Electronics,Earphones,1000,6,6000,Card,1200,7200,
INV4212,2/26/2025,Sport,Skipping Rope,3000,1,3000,Transfer,3600,3600,
INV4222,2/26/2025,Pharmaceuticals,Antibiotics,2000,6,12000,Cash,2400,14400,
INV4268,2/26/2025,Food items,Rice,48000,9,432000,Card,57600,518400,
INV4442,2/26/2025,Clothing,Wristwatch,12000,2,24000,Transfer,14400,28800,
INV4607,2/26/2025,Clothing,Wristwatch,12000,1,12000,Cash,14400,14400,
INV4718,2/26/2025,Sport,Running Shoes,15000,4,60000,Transfer,18000,72000,
INV4742,2/26/2025,Electronics,Extension Box,8000,2,16000,Transfer,9600,19200,
INV4925,2/26/2025,Food items,Garri,35000,6,210000,Transfer,42000,252000,
INV0437,2/27/2025,Food items,Beans,60000,4,240000,Transfer,72000,288000,
INV0438,2/27/2025,Household,Toothpaste,800,10,8000,Transfer,960,9600,
INV0439,2/27/2025,Household,Detergent,6900,3,20700,Transfer,8280,24840,
INV0440,2/27/2025,Household,Shampoo,1200,1,1200,Cash,1440,1440,
INV0441,2/27/2025,Household,Toothpaste,800,6,4800,Card,960,5760,
INV0442,2/27/2025,Beverages,Fanta,2880,10,28800,Transfer,3456,34560,
INV0443,2/27/2025,Beverages,Water,1750,5,8750,Card,2100,10500,
INV0444,2/27/2025,Food items,Rice,48000,7,336000,Cash,57600,403200,
INV2928,2/27/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV3747,2/27/2025,Food items,Eggs,3300,7,23100,Cash,3960,27720,
INV3994,2/27/2025,Pharmaceuticals,Pain Relief Balm,2500,9,22500,Transfer,3000,27000,
INV4037,2/27/2025,Pharmaceuticals,Cough Syrup,2000,6,12000,Cash,2400,14400,
INV4293,2/27/2025,Clothing,Wristwatch,12000,9,108000,Transfer,14400,129600,
INV4297,2/27/2025,Pharmaceuticals,Cough Syrup,2000,10,20000,Card,2400,24000,
INV4309,2/27/2025,Food items,Yam Flour,62000,8,496000,Transfer,74400,595200,
INV4376,2/27/2025,Sport,Football,2800,5,14000,Card,3360,16800,
INV4587,2/27/2025,Clothing,Wristwatch,12000,3,36000,Transfer,14400,43200,
INV4604,2/27/2025,Electronics,Power Bank,12000,1,12000,Transfer,14400,14400,
INV4631,2/27/2025,Clothing,Jeans,10000,2,20000,Cash,12000,24000,
INV4650,2/27/2025,Clothing,Jeans,10000,10,100000,Card,12000,120000,
INV4706,2/27/2025,Food items,Palm Oil,50000,10,500000,Transfer,60000,600000,
INV4719,2/27/2025,Pharmaceuticals,Antibiotics,2000,7,14000,Card,2400,16800,
INV4741,2/27/2025,Electronics,Power Bank,12000,7,84000,Cash,14400,100800,
INV4880,2/27/2025,Food items,Palm Oil,50000,10,500000,Card,60000,600000,
INV0445,2/28/2025,Household,Shampoo,1200,6,7200,Transfer,1440,8640,
INV0446,2/28/2025,Snacks,Chocolate,3000,5,15000,Cash,3600,18000,
INV0447,2/28/2025,Food items,Spaghetti,6000,7,42000,Cash,7200,50400,
INV0448,2/28/2025,Food items,Beans,60000,5,300000,Transfer,72000,360000,
INV0449,2/28/2025,Beverages,Water,1750,1,1750,Cash,2100,2100,
INV0450,2/28/2025,Beverages,Pepsi,2880,8,23040,Transfer,3456,27648,
INV0451,2/28/2025,Beverages,Water,1750,5,8750,Cash,2100,10500,
INV0452,2/28/2025,Food items,Bread,500,3,1500,Card,600,1800,
INV0453,2/28/2025,Beverages,Pepsi,2880,6,17280,Transfer,3456,20736,
INV0454,2/28/2025,Snacks,Chips,400,1,400,Transfer,480,480,
INV2993,2/28/2025,Food items,Tea,600,5,3000,Cash,720,3600,
INV3015,2/28/2025,Food items,Bread,500,2,1000,Cash,600,1200,
INV3096,2/28/2025,Food items,Bread,500,6,3000,Transfer,600,3600,
INV3153,2/28/2025,Food items,Sugar,3600,7,25200,Cash,4320,30240,
INV3251,2/28/2025,Food items,Bread,500,10,5000,Card,600,6000,
INV3281,2/28/2025,Food items,Coffee,1900,3,5700,Cash,2280,6840,
INV3324,2/28/2025,Food items,Sugar,3600,7,25200,Card,4320,30240,
INV3532,2/28/2025,Food items,Bread,500,10,5000,Transfer,600,6000,
INV3583,2/28/2025,Dairy,Butter,120,3,360,Card,144,432,
INV3696,2/28/2025,Household,Soap,1700,9,15300,Transfer,2040,18360,
INV3746,2/28/2025,Food items,Coffee,1900,6,11400,Card,2280,13680,
INV3760,2/28/2025,Food items,Bread,500,4,2000,Card,600,2400,
INV3806,2/28/2025,Dairy,Butter,120,10,1200,Transfer,144,1440,
INV3847,2/28/2025,Food items,Bread,500,3,1500,Cash,600,1800,
INV4003,2/28/2025,Electronics,Earphones,1000,8,8000,Card,1200,9600,
INV4190,2/28/2025,Clothing,Cap,2000,2,4000,Transfer,2400,4800,
INV4434,2/28/2025,Clothing,Wristwatch,12000,10,120000,Cash,14400,144000,
INV4658,2/28/2025,Food items,Palm Oil,50000,6,300000,Cash,60000,360000,
INV4679,2/28/2025,Pharmaceuticals,Vitamin C,1000,3,3000,Transfer,1200,3600,
INV4789,2/28/2025,Electronics,Extension Box,8000,1,8000,Cash,9600,9600,
INV0455,3/1/2025,Household,Soap,1700,9,15300,Card,2040,18360,
INV0456,3/1/2025,Beverages,Pepsi,2880,2,5760,Card,3456,6912,
INV0457,3/1/2025,Household,Toothpaste,800,4,3200,Card,960,3840,
INV0458,3/1/2025,Food items,Bread,500,5,2500,Cash,600,3000,
INV0459,3/1/2025,Food items,Beans,60000,5,300000,Card,72000,360000,
INV0460,3/1/2025,Snacks,Chocolate,3000,10,30000,Transfer,3600,36000,
INV0461,3/1/2025,Household,Toothpaste,800,8,6400,Transfer,960,7680,
INV2766,3/1/2025,Food items,Rice,48000,6,288000,Card,57600,345600,
INV2817,3/1/2025,Food items,Eggs,3300,3,9900,Cash,3960,11880,
INV2926,3/1/2025,Food items,Tea,600,1,600,Card,720,720,
INV3249,3/1/2025,Dairy,Butter,120,5,600,Cash,144,720,
INV3502,3/1/2025,Food items,Eggs,3300,9,29700,Transfer,3960,35640,
INV4049,3/1/2025,Clothing,Cap,2000,9,18000,Card,2400,21600,
INV4306,3/1/2025,Electronics,LED Bulb,500,3,1500,Cash,600,1800,
INV4331,3/1/2025,Food items,Beans,60000,4,240000,Cash,72000,288000,
INV4466,3/1/2025,Household,Detergent,6900,2,13800,Cash,8280,16560,
INV4523,3/1/2025,Clothing,Cap,2000,7,14000,Cash,2400,16800,
INV4527,3/1/2025,Pharmaceuticals,Antibiotics,2000,2,4000,Card,2400,4800,
INV4543,3/1/2025,Pharmaceuticals,Cough Syrup,2000,3,6000,Card,2400,7200,
INV4622,3/1/2025,Electronics,Power Bank,12000,10,120000,Card,14400,144000,
INV4678,3/1/2025,Clothing,Wristwatch,12000,4,48000,Card,14400,57600,
INV4682,3/1/2025,Food items,Palm Oil,50000,1,50000,Cash,60000,60000,
INV0462,3/2/2025,Food items,Spaghetti,6000,3,18000,Card,7200,21600,
INV0463,3/2/2025,Household,Soap,1700,10,17000,Cash,2040,20400,
INV0464,3/2/2025,Food items,Beans,60000,3,180000,Card,72000,216000,
INV0465,3/2/2025,Household,Detergent,6900,9,62100,Transfer,8280,74520,
INV0466,3/2/2025,Beverages,Fanta,2880,1,2880,Card,3456,3456,
INV0467,3/2/2025,Beverages,Water,1750,3,5250,Transfer,2100,6300,
INV0468,3/2/2025,Food items,Spaghetti,6000,6,36000,Cash,7200,43200,
INV0469,3/2/2025,Food items,Bread,500,10,5000,Transfer,600,6000,
INV0470,3/2/2025,Beverages,Coke,2880,8,23040,Cash,3456,27648,
INV0471,3/2/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV2837,3/2/2025,Food items,Bread,500,10,5000,Card,600,6000,
INV2872,3/2/2025,Dairy,Milk,9100,4,36400,Cash,10920,43680,
INV2944,3/2/2025,Food items,Tea,600,3,1800,Transfer,720,2160,
INV3474,3/2/2025,Dairy,Butter,120,6,720,Transfer,144,864,
INV3607,3/2/2025,Food items,Eggs,3300,7,23100,Card,3960,27720,
INV3758,3/2/2025,Dairy,Milk,9100,9,81900,Transfer,10920,98280,
INV3972,3/2/2025,Sport,Jersey,13000,3,39000,Transfer,15600,46800,
INV4063,3/2/2025,Clothing,Wristwatch,12000,3,36000,Card,14400,43200,
INV4157,3/2/2025,Electronics,Earphones,1000,9,9000,Card,1200,10800,
INV4186,3/2/2025,Electronics,Phone Charger,2000,5,10000,Cash,2400,12000,
INV4200,3/2/2025,Sport,Skipping Rope,3000,2,6000,Transfer,3600,7200,
INV4301,3/2/2025,Household,Bucket,2500,9,22500,Cash,3000,27000,
INV4413,3/2/2025,Sport,Running Shoes,15000,10,150000,Transfer,18000,180000,
INV4517,3/2/2025,Sport,Dumbbells,400,7,2800,Card,480,3360,
INV4620,3/2/2025,Pharmaceuticals,Vitamin C,1000,3,3000,Card,1200,3600,
INV4652,3/2/2025,Household,Bucket,2500,9,22500,Cash,3000,27000,
INV4790,3/2/2025,Sport,Dumbbells,400,2,800,Cash,480,960,
INV4840,3/2/2025,Clothing,Wristwatch,12000,5,60000,Transfer,14400,72000,
INV4846,3/2/2025,Pharmaceuticals,Paracetamol,1000,7,7000,Card,1200,8400,
INV4867,3/2/2025,Electronics,LED Bulb,500,3,1500,Card,600,1800,
INV4877,3/2/2025,Sport,Dumbbells,400,2,800,Cash,480,960,
INV4888,3/2/2025,Food items,Rice,48000,4,192000,Cash,57600,230400,
INV4913,3/2/2025,Electronics,LED Bulb,500,2,1000,Transfer,600,1200,
INV4944,3/2/2025,Household,Bucket,2500,10,25000,Card,3000,30000,
INV0472,3/3/2025,Food items,Beans,60000,9,540000,Cash,72000,648000,
INV0473,3/3/2025,Beverages,Water,1750,9,15750,Card,2100,18900,
INV0474,3/3/2025,Food items,Rice,48000,3,144000,Card,57600,172800,
INV0475,3/3/2025,Household,Soap,1700,6,10200,Cash,2040,12240,
INV0476,3/3/2025,Household,Detergent,6900,5,34500,Transfer,8280,41400,
INV0477,3/3/2025,Household,Soap,1700,6,10200,Transfer,2040,12240,
INV0478,3/3/2025,Beverages,Water,1750,8,14000,Card,2100,16800,
INV0479,3/3/2025,Snacks,Chocolate,3000,6,18000,Card,3600,21600,
INV3172,3/3/2025,Food items,Tea,600,4,2400,Card,720,2880,
INV3764,3/3/2025,Food items,Sugar,3600,8,28800,Transfer,4320,34560,
INV3950,3/3/2025,Household,Toilet Paper,4000,7,28000,Card,4800,33600,
INV3987,3/3/2025,Household,Cooking Gas,1950,8,15600,Cash,2340,18720,
INV4057,3/3/2025,Electronics,LED Bulb,500,10,5000,Card,600,6000,
INV4120,3/3/2025,Electronics,LED Bulb,500,8,4000,Cash,600,4800,
INV4124,3/3/2025,Food items,Rice,48000,8,384000,Card,57600,460800,
INV4134,3/3/2025,Household,Bucket,2500,8,20000,Cash,3000,24000,
INV4243,3/3/2025,Electronics,Phone Charger,2000,5,10000,Cash,2400,12000,
INV4401,3/3/2025,Pharmaceuticals,Cough Syrup,2000,1,2000,Cash,2400,2400,
INV4409,3/3/2025,Food items,Palm Oil,50000,10,500000,Card,60000,600000,
INV4538,3/3/2025,Pharmaceuticals,Antibiotics,2000,6,12000,Cash,2400,14400,
INV4584,3/3/2025,Pharmaceuticals,Pain Relief Balm,2500,7,17500,Card,3000,21000,
INV4731,3/3/2025,Household,Cooking Gas,1950,8,15600,Transfer,2340,18720,
INV4738,3/3/2025,Clothing,Shoes,15000,1,15000,Card,18000,18000,
INV4749,3/3/2025,Electronics,Power Bank,12000,8,96000,Card,14400,115200,
INV0480,3/4/2025,Household,Detergent,6900,9,62100,Card,8280,74520,
INV0481,3/4/2025,Household,Detergent,6900,4,27600,Transfer,8280,33120,
INV0482,3/4/2025,Beverages,Coke,2880,8,23040,Card,3456,27648,
INV0483,3/4/2025,Food items,Rice,48000,4,192000,Transfer,57600,230400,
INV0484,3/4/2025,Food items,Spaghetti,6000,5,30000,Transfer,7200,36000,
INV0485,3/4/2025,Household,Toothpaste,800,7,5600,Transfer,960,6720,
INV0486,3/4/2025,Snacks,Chips,400,3,1200,Transfer,480,1440,
INV0487,3/4/2025,Household,Soap,1700,3,5100,Card,2040,6120,
INV3207,3/4/2025,Food items,Bread,500,10,5000,Transfer,600,6000,
INV3896,3/4/2025,Food items,Rice,48000,7,336000,Cash,57600,403200,
INV3991,3/4/2025,Food items,Yam Flour,62000,8,496000,Transfer,74400,595200,
INV4132,3/4/2025,Sport,Jersey,13000,7,91000,Card,15600,109200,
INV4231,3/4/2025,Pharmaceuticals,Antibiotics,2000,6,12000,Cash,2400,14400,
INV4302,3/4/2025,Electronics,Earphones,1000,1,1000,Card,1200,1200,
INV4347,3/4/2025,Electronics,LED Bulb,500,9,4500,Card,600,5400,
INV4356,3/4/2025,Household,Broom,500,4,2000,Card,600,2400,
INV4537,3/4/2025,Pharmaceuticals,Pain Relief Balm,2500,5,12500,Transfer,3000,15000,
INV4640,3/4/2025,Pharmaceuticals,Pain Relief Balm,2500,10,25000,Card,3000,30000,
INV4751,3/4/2025,Clothing,Jeans,10000,9,90000,Card,12000,108000,
INV4771,3/4/2025,Pharmaceuticals,Antibiotics,2000,3,6000,Cash,2400,7200,
INV4914,3/4/2025,Household,Toilet Paper,4000,9,36000,Transfer,4800,43200,
INV4924,3/4/2025,Food items,Palm Oil,50000,4,200000,Cash,60000,240000,
INV0488,3/5/2025,Beverages,Coke,2880,9,25920,Cash,3456,31104,
INV0489,3/5/2025,Household,Shampoo,1200,6,7200,Cash,1440,8640,
INV0490,3/5/2025,Beverages,Pepsi,2880,7,20160,Cash,3456,24192,
INV0491,3/5/2025,Beverages,Coke,2880,3,8640,Cash,3456,10368,
INV0492,3/5/2025,Food items,Beans,60000,5,300000,Transfer,72000,360000,
INV2754,3/5/2025,Household,Toothpaste,800,7,5600,Transfer,960,6720,
INV2782,3/5/2025,Dairy,Butter,120,3,360,Cash,144,432,
INV2921,3/5/2025,Food items,Rice,48000,3,144000,Transfer,57600,172800,
INV3229,3/5/2025,Food items,Rice,48000,1,48000,Card,57600,57600,
INV3701,3/5/2025,Dairy,Butter,120,10,1200,Cash,144,1440,
INV3828,3/5/2025,Food items,Bread,500,10,5000,Card,600,6000,
INV3969,3/5/2025,Pharmaceuticals,Vitamin C,1000,3,3000,Cash,1200,3600,
INV4020,3/5/2025,Food items,Yam Flour,62000,3,186000,Transfer,74400,223200,
INV4026,3/5/2025,Food items,Rice,48000,10,480000,Card,57600,576000,
INV4033,3/5/2025,Sport,Running Shoes,15000,7,105000,Card,18000,126000,
INV4047,3/5/2025,Household,Cooking Gas,1950,6,11700,Transfer,2340,14040,
INV4064,3/5/2025,Clothing,Wristwatch,12000,5,60000,Cash,14400,72000,
INV4133,3/5/2025,Food items,Yam Flour,62000,3,186000,Card,74400,223200,
INV4185,3/5/2025,Clothing,Cap,2000,5,10000,Transfer,2400,12000,
INV4257,3/5/2025,Clothing,T-shirt,8000,2,16000,Cash,9600,19200,
INV4289,3/5/2025,Pharmaceuticals,Pain Relief Balm,2500,7,17500,Cash,3000,21000,
INV4346,3/5/2025,Pharmaceuticals,Pain Relief Balm,2500,6,15000,Cash,3000,18000,
INV4440,3/5/2025,Pharmaceuticals,Cough Syrup,2000,8,16000,Cash,2400,19200,
INV4441,3/5/2025,Household,Broom,500,10,5000,Transfer,600,6000,
INV4579,3/5/2025,Electronics,Earphones,1000,3,3000,Transfer,1200,3600,
INV4675,3/5/2025,Sport,Football,2800,10,28000,Cash,3360,33600,
INV4713,3/5/2025,Household,Toilet Paper,4000,8,32000,Transfer,4800,38400,
INV4724,3/5/2025,Pharmaceuticals,Paracetamol,1000,7,7000,Transfer,1200,8400,
INV0493,3/6/2025,Household,Soap,1700,6,10200,Cash,2040,12240,
INV0494,3/6/2025,Beverages,Water,1750,8,14000,Transfer,2100,16800,
INV0495,3/6/2025,Household,Toothpaste,800,8,6400,Cash,960,7680,
INV0496,3/6/2025,Household,Soap,1700,9,15300,Transfer,2040,18360,
INV0497,3/6/2025,Food items,Beans,60000,1,60000,Transfer,72000,72000,
INV0498,3/6/2025,Food items,Spaghetti,6000,7,42000,Cash,7200,50400,
INV0499,3/6/2025,Food items,Spaghetti,6000,1,6000,Card,7200,7200,
INV0500,3/6/2025,Beverages,Coke,2880,8,23040,Cash,3456,27648,
INV0501,3/6/2025,Snacks,Biscuits,5200,4,20800,Transfer,6240,24960,
INV3033,3/6/2025,Food items,Eggs,3300,6,19800,Transfer,3960,23760,
INV3460,3/6/2025,Food items,Coffee,1900,6,11400,Card,2280,13680,
INV3515,3/6/2025,Food items,Rice,48000,4,192000,Card,57600,230400,
INV4011,3/6/2025,Sport,Dumbbells,400,10,4000,Card,480,4800,
INV4079,3/6/2025,Sport,Running Shoes,15000,6,90000,Transfer,18000,108000,
INV4096,3/6/2025,Household,Detergent,6900,8,55200,Card,8280,66240,
INV4169,3/6/2025,Food items,Rice,48000,7,336000,Card,57600,403200,
INV4218,3/6/2025,Sport,Running Shoes,15000,5,75000,Cash,18000,90000,
INV4229,3/6/2025,Household,Detergent,6900,1,6900,Cash,8280,8280,
INV4317,3/6/2025,Electronics,LED Bulb,500,9,4500,Cash,600,5400,
INV4342,3/6/2025,Pharmaceuticals,Paracetamol,1000,1,1000,Cash,1200,1200,
INV4601,3/6/2025,Sport,Skipping Rope,3000,9,27000,Transfer,3600,32400,
INV4841,3/6/2025,Electronics,Extension Box,8000,5,40000,Transfer,9600,48000,
INV4923,3/6/2025,Clothing,Shoes,15000,2,30000,Transfer,18000,36000,
INV0502,3/7/2025,Food items,Rice,48000,6,288000,Cash,57600,345600,
INV0503,3/7/2025,Household,Detergent,6900,2,13800,Transfer,8280,16560,
INV0504,3/7/2025,Food items,Spaghetti,6000,9,54000,Card,7200,64800,
INV0505,3/7/2025,Beverages,Coke,2880,7,20160,Card,3456,24192,
INV0506,3/7/2025,Household,Shampoo,1200,5,6000,Transfer,1440,7200,
INV0507,3/7/2025,Household,Shampoo,1200,4,4800,Card,1440,5760,
INV3310,3/7/2025,Food items,Bread,500,4,2000,Cash,600,2400,
INV3907,3/7/2025,Food items,Tea,600,1,600,Cash,720,720,
INV4002,3/7/2025,Household,Cooking Gas,1950,2,3900,Card,2340,4680,
INV4105,3/7/2025,Household,Detergent,6900,5,34500,Card,8280,41400,
INV4209,3/7/2025,Clothing,Shoes,15000,4,60000,Card,18000,72000,
INV4261,3/7/2025,Pharmaceuticals,Paracetamol,1000,9,9000,Card,1200,10800,
INV4310,3/7/2025,Food items,Palm Oil,50000,2,100000,Cash,60000,120000,
INV4425,3/7/2025,Electronics,LED Bulb,500,4,2000,Card,600,2400,
INV4485,3/7/2025,Household,Broom,500,1,500,Transfer,600,600,
INV4501,3/7/2025,Electronics,Phone Charger,2000,6,12000,Card,2400,14400,
INV4805,3/7/2025,Household,Broom,500,4,2000,Transfer,600,2400,
INV0508,3/8/2025,Household,Toothpaste,800,4,3200,Transfer,960,3840,
INV0509,3/8/2025,Snacks,Chocolate,3000,2,6000,Cash,3600,7200,
INV0510,3/8/2025,Food items,Rice,48000,2,96000,Transfer,57600,115200,
INV0511,3/8/2025,Beverages,Fanta,2880,9,25920,Cash,3456,31104,
INV0512,3/8/2025,Household,Detergent,6900,7,48300,Cash,8280,57960,
INV2814,3/8/2025,Household,Soap,1700,5,8500,Card,2040,10200,
INV2842,3/8/2025,Dairy,Butter,120,1,120,Card,144,144,
INV3614,3/8/2025,Food items,Bread,500,6,3000,Transfer,600,3600,
INV3817,3/8/2025,Food items,Tea,600,8,4800,Transfer,720,5760,
INV3837,3/8/2025,Dairy,Milk,9100,2,18200,Card,10920,21840,
INV3949,3/8/2025,Electronics,LED Bulb,500,5,2500,Cash,600,3000,
INV4043,3/8/2025,Electronics,Phone Charger,2000,1,2000,Cash,2400,2400,
INV4082,3/8/2025,Pharmaceuticals,Paracetamol,1000,6,6000,Transfer,1200,7200,
INV4093,3/8/2025,Pharmaceuticals,Vitamin C,1000,6,6000,Cash,1200,7200,
INV4271,3/8/2025,Clothing,Jeans,10000,5,50000,Transfer,12000,60000,
INV4304,3/8/2025,Clothing,Shoes,15000,10,150000,Cash,18000,180000,
INV4377,3/8/2025,Household,Broom,500,10,5000,Transfer,600,6000,
INV4379,3/8/2025,Food items,Garri,35000,2,70000,Cash,42000,84000,
INV4385,3/8/2025,Household,Broom,500,6,3000,Cash,600,3600,
INV4386,3/8/2025,Food items,Beans,60000,4,240000,Cash,72000,288000,
INV4586,3/8/2025,Food items,Rice,48000,5,240000,Transfer,57600,288000,
INV0513,3/9/2025,Household,Shampoo,1200,8,9600,Cash,1440,11520,
INV0514,3/9/2025,Beverages,Fanta,2880,8,23040,Card,3456,27648,
INV0515,3/9/2025,Household,Shampoo,1200,10,12000,Cash,1440,14400,
INV0516,3/9/2025,Beverages,Water,1750,2,3500,Cash,2100,4200,
INV0517,3/9/2025,Snacks,Chips,400,2,800,Transfer,480,960,
INV0518,3/9/2025,Snacks,Chips,400,6,2400,Cash,480,2880,
INV2870,3/9/2025,Food items,Bread,500,4,2000,Cash,600,2400,
INV2885,3/9/2025,Food items,Eggs,3300,7,23100,Card,3960,27720,
INV3237,3/9/2025,Household,Toothpaste,800,10,8000,Cash,960,9600,
INV3347,3/9/2025,Food items,Rice,48000,2,96000,Card,57600,115200,
INV3521,3/9/2025,Food items,Sugar,3600,4,14400,Cash,4320,17280,
INV3959,3/9/2025,Electronics,Earphones,1000,4,4000,Transfer,1200,4800,
INV3993,3/9/2025,Electronics,LED Bulb,500,4,2000,Transfer,600,2400,
INV4021,3/9/2025,Electronics,LED Bulb,500,6,3000,Card,600,3600,
INV4032,3/9/2025,Sport,Skipping Rope,3000,5,15000,Cash,3600,18000,
INV4070,3/9/2025,Sport,Jersey,13000,9,117000,Transfer,15600,140400,
INV4072,3/9/2025,Clothing,T-shirt,8000,8,64000,Cash,9600,76800,
INV4182,3/9/2025,Pharmaceuticals,Paracetamol,1000,10,10000,Card,1200,12000,
INV4274,3/9/2025,Food items,Garri,35000,5,175000,Cash,42000,210000,
INV4341,3/9/2025,Sport,Football,2800,10,28000,Transfer,3360,33600,
INV4372,3/9/2025,Clothing,Wristwatch,12000,1,12000,Card,14400,14400,
INV4381,3/9/2025,Clothing,Wristwatch,12000,7,84000,Card,14400,100800,
INV4533,3/9/2025,Pharmaceuticals,Antibiotics,2000,4,8000,Transfer,2400,9600,
